1247039;;Forestry Commission woodland around a rocky hill on the west side of Inverness.;;neutral
1247070;;The Forestry Commission has provided a large car park just off the A832 between Munlochy and Tore, for the many pilgrims who visit the Clootie Well.;;positive
1247085;;The well is a natural spring in a small hillock. A nearby Forestry Commission sign provides information, starting with "Hope hangs in the trees here. Every one of the cloots around this well is a token, left by someone who wants a wish to come true". The sign goes on to explain that wells such as this were once common throughout Britain, and gives instructions as to the correct procedure for leaving a token and making a wish.;;neutral
1247090;;Close to the Clootie Well car park, paths provide access to the Forestry Commission plantation.;;neutral
1248391;;Sunnydingle Cottage sits in a tiny island of non Forestry Commission land at the eastern end of Mary Knoll Valley. With recent tree clearance behind the photographer, the days of this particular view through the trees could well be numbered.;;neutral
1248757;;Typical regimented looking Forestry Commission plantations near Ffestiniog.;;negative
1250062;;Looking away from Bwlch pen Barras towards the Forestry Commission car park further east. In the distance a forestry lorry is manoeuvring - see [[1245359]];;neutral
1250075;;The corner of a stone wall that marks the boundary between the farmland and the Forestry Commission land. The lower slopes of Fron Hen are beyond.;;neutral
1250173;;The Loshes Reserve is a 17 acre site bisected by a minor road. This view is across the Hop Ground site on the west side of the road. The Forestry Commission has sponsored the planting of trees on private land adjacent to the Wildlife Trust nature reserve, for more information see http://www.essexwt.org.uk/;;neutral
1254792;;Part of a path network in Forestry Commission access land.;;neutral
1256605;;Forestry Commission spruce in their serried ranks. Loch-side track just visible near water.;;neutral
1256615;;Forestry commission serried ranks of spruce. Stunning afternoon cruise on Loch Shiel;;neutral
1261735;;Following the winter of 2008/2009 burst pipes necessitated refurbishment of this welcome toilet block next to the Forestry Commission car park. There is now hot and cold running water, new tiling, and a security screen which is lowered across the entrance when the facilities are closed. See also [[1027632]].;;positive
1261773;;Wendover Woods http://www.forestry.gov.uk/website/recreation.nsf/LUWebDocsByKey/EnglandBuckinghamshireNoForestWendoverWoods include 325 hectares of mixed coniferous and broadleaved woodland. The Forestry Commission provide the woods and provide facilities for visitors. These are managed from this office.;;positive
1264290;;Part of Harbottle Forest (Forestry Commission).;;neutral
1269546;;Use of motorbikes and quadbikes is common in Forestry Commission forests, and there is a battle of wits between the illegal bikers and the Commission. At the moment it appears that the bikes are winning here.;;neutral
1269853;;Forestry Commission woodland at Linwood;;neutral
1270868;;Heading southeast towards an area of beech woodland. Haugh Wood was acquired by the Forestry Commission in 1925. Prior to that, it was an extensive area of ancient semi-natural woodland on the Woolhope limestone formation.;;neutral
1272291;;The forest is owned by Southern Water but leased to the Forestry Commission. The forest is relatively recent being more or less a plantation that was created in the early 20th century, consequently it is criss crossed with tracks which are all open to the public making it a popular place for walkers and mountain bike riders. Horses are allowed but must stick to the marked bridleways.;;positive
1273725;;With the fine oak and birch woods of Glen Nant nearby, it was always likely that an attempt to expand the reserve could be made by removing modern Sitka spruce plantations. Even better news, beyond the Forestry Commission fence is a hillside covered in birch woods. Cleared land with scattered trees is always interesting for wildlife, and there appears to be a dense population of tree pipits here. There were also several calling cuckoos.;;neutral
1273806;;The former Sutton Manor colliery site is now a public open space, part of the Mersey Forest managed by the Forestry Commission. In April 2009 The Dream statue was erected on the highest point of the site, 270ft above sea level.;;positive
1277269;;Yew tree trimming was started by Amos Alexander in 1870 whilst living at the gatehouse. The Forestry commission took over the avenue in 1955 and has continued with the tradition.;;positive
1278061;;Brownmoor lies just south-east of Ecclefechan, it's a hill woodland owned by the Forestry Commission with signed walks.;;neutral
1285442;;The track to the left leads into a small car parking area. Monadh Mor lies on the western edge of the Boreal Forest. It is a remnant of the forest that covered 80% of Scotland at the end of the last ice age. The forest would always have been a mixture of dense forest and open areas with a range of ground conditions. The predominant tree is Scots Pine. (Information from Forestry Commission notice board).;;neutral
1285447;;This board is located at the start of a track into the forest from the car park just off the A835. It has been provided by the Forestry Commission to describe the forest, its history and some of its features.;;neutral
1285451;;Forestry Commission advice on what to do if your dog fouls a forestry track. This sign is at the start of a popular track into Monadh Mor.;;neutral
